Gene.symbol	Gene.ID	adj.P.Val	logFC	B
DNAJC22	79962	0.932262456900391	0.0339267364842439	-6.849460731412
		0.932362167212669	0.0341417832997513	-6.84949048489549
C1orf27	54953	0.932472052991352	-0.0598548091658362	-6.84952251583763
LIPJ	142910	0.932482911292823	-0.0238638777371487	-6.84953234312981
		0.932482911292823	-0.034720318180347	-6.84953932022563
MAPK11	5600	0.932501266542646	-0.0275086628810097	-6.84955132523712
OR1L1	26737	0.932501266542646	0.0202799196575447	-6.84956215139928
		0.932501266542646	-0.0309518842081253	-6.84956497976553
		0.932586398064817	-0.053694823304312	-6.84959190794707
PRPH2	5961	0.932586398064817	0.0386236505190727	-6.84959852809638
		0.932666180242047	0.0278308787922885	-6.84962368440221
LRRC31	79782	0.93275524438798	-0.0233614565190718	-6.84965091587819
SSX1	6756	0.932792682669656	-0.0442202564925371	-6.84967255116481
PLAC4	191585	0.932792682669656	0.0306090492939481	-6.84967365184903
ORC5	5001	0.932809346912367	0.0460784420240463	-6.84968604777778
DBF4	10926	0.932809346912367	-0.0491220051198176	-6.8496916986262
		0.932841250639876	0.0299421675617748	-6.8497060232328
		0.932946305255852	0.066636133852406	-6.84973679307538
SEC22B	9554	0.932966033844145	-0.0428560556426199	-6.84976253657507
		0.932966033844145	0.032683349701907	-6.84976570160889
		0.932966033844145	0.0242339592454393	-6.84976647267318
		0.932966033844145	0.0604219837462683	-6.84976976502668
		0.933024570584386	-0.0428996049755384	-6.8497900416202
ADAM5	255926	0.933027303522666	0.0210504645924545	-6.84979778213889
		0.933081102724321	-0.0470638956094529	-6.84981698117165
ZNF708	7562	0.9330893810826	0.10016337034204	-6.84983716546258
		0.9330893810826	0.021109462363178	-6.84983776870909
		0.9330893810826	0.032542595185324	-6.84984019951852
		0.933095381570256	-0.0697477008975955	-6.84984866237182
SNORD115-35	100033809	0.933095675268265	-0.0210929778975952	-6.84985584400982
		0.933188072847583	-0.0365684603830836	-6.84988366205862
LOC102724562///MST1L///MST1P2///MST1	102724562///11223///11209///4485	0.933241448255763	-0.030875438417497	-6.84990679518292
AGTR2	186	0.933241448255763	0.0223512219726363	-6.84991945517369
		0.933241448255763	0.0519403110456054	-6.84993694039387
CLIC5	53405	0.933241448255763	0.0429896823515765	-6.84994276125571
ZNF75A	7627	0.933241448255763	-0.0561374985514087	-6.84994983078216
		0.933241448255763	0.0523055885920396	-6.84995136022202
		0.933241448255763	0.0551660219734647	-6.84995234189413
CROCCP2	84809	0.933241448255763	-0.0451862136293535	-6.84995243663656
		0.933360533729975	0.050854654221391	-6.84998614968572
KRTAP8-1	337879	0.933495230954913	-0.0285686913963508	-6.8500341573272
		0.933495230954913	-0.0594759490746277	-6.8500400519394
A4GALT	53947	0.933495230954913	0.0400728064485918	-6.85004417351729
C4B_2///C4B///C4A	100293534///721///720	0.933495230954913	0.0323329702052231	-6.85005707200071
SOCS6	9306	0.933495230954913	-0.051285843922467	-6.85005797609712
SMPX	23676	0.933495230954913	-0.0258553819046439	-6.85005872180519
		0.933576603756982	0.0197229673167492	-6.85008436327383
DAZ4///DAZ2///DAZ3///DAZ1	57135///57055///57054///1617	0.933576603756982	-0.0241690368635989	-6.85009101013541
ZG16	653808	0.933599151024913	-0.0320256886579591	-6.85010310376939
		0.933636225056344	-0.0604962648287746	-6.8501184283124
		0.933688823282101	0.0408635208208938	-6.85014241585979
RPL13AP3	645683	0.933688823282101	-0.0415170519738801	-6.85014426415677
SNORD63	26785	0.933816172084854	0.0700360153909623	-6.85017964583491
NLGN4Y	22829	0.933823371013983	-0.0512939402027359	-6.8501883005519
		0.933832981399982	-0.0415132558963518	-6.85021023626296
SLC6A2	6530	0.933832981399982	-0.0360827551223037	-6.85021276692204
		0.933832981399982	0.0641086119344942	-6.85021546888334
HOXD10	3236	0.933832981399982	-0.0308556549718078	-6.85021863851062
		0.933883510301589	-0.0249088967848254	-6.85023693313528
		0.933883510301589	0.0201651786994197	-6.85024394724587
		0.933901571826451	-0.0220654653221399	-6.85025499715773
		0.933907129654731	0.0528753920248763	-6.85026530556357
		0.933907129654731	-0.0430311895592874	-6.85027409262131
		0.933907129654731	0.0590805369257872	-6.85028340662689
RPS14P3	644068	0.933907129654731	-0.0458587710087039	-6.85028438143739
VIL1	7429	0.933946584657035	0.0340986208698171	-6.85030416620128
MFN1	55669	0.933946584657035	0.0334899195310934	-6.85030719239146
CHPF2	54480	0.93398332059636	-0.0321584225128504	-6.85032236027604
CFAP77	389799	0.934051955313206	0.0426924803876441	-6.8503445841046
		0.934072047678035	0.0433653145306798	-6.85035605394629
		0.934080110397958	-0.083000494021559	-6.85036485881637
ZP2	7783	0.934168787305283	-0.0238683759046436	-6.85039350612577
		0.934168787305283	-0.0645967121807596	-6.85040839765544
SALL2	6297	0.934168787305283	-0.0352525301662521	-6.85041026601927
		0.934168787305283	0.0808844686558885	-6.85043079530713
TMEM105	284186	0.934168787305283	-0.0462155085970171	-6.85043247099576
TMEM214	54867	0.934168787305283	-0.023759874034412	-6.85043983787532
		0.934168787305283	0.0269511558706474	-6.85045363228188
C14orf159///PIGF	80017///5281	0.934168787305283	-0.0295561723163331	-6.85045852684641
REC8	9985	0.934168787305283	-0.0459861675356592	-6.85045941460544
SGIP1	84251	0.934168787305283	-0.0223422645344109	-6.85046018374496
C7	730	0.934168787305283	-0.0276909424958545	-6.85046156961444
GON7	84520	0.934213444943658	-0.0406012764958543	-6.85047842333998
		0.934261598054054	-0.0402486736218912	-6.85049604026427
		0.934319226095807	-0.0325692306596177	-6.85051573711293
		0.934348908574812	-0.0297015341057216	-6.85052926739483
		0.934398565481059	0.0612555818606975	-6.85054719147352
LINC00693	645206	0.934558765685611	-0.0429521013254552	-6.85058975511674
C1orf50	79078	0.934558765685611	0.0259335166082071	-6.8505964052885
		0.934630289978599	-0.0349651526326689	-6.85061910285344
RNA45S5///RNA28S5	100861532///100008589	0.934793193010607	0.031572732081262	-6.8506660584365
FLT1	2321	0.934793193010607	-0.0370545305024876	-6.85066881336354
		0.934861017248662	0.0239769951040625	-6.85069288574365
GATA6	2627	0.934861017248662	0.0443565180518233	-6.85069761322834
SLC7A6	9057	0.934920433644704	0.032353889567994	-6.85071759483488
NARR///RAB34	100861437///83871	0.934966780622475	-0.0578760785074639	-6.85073470269337
ANO1	55107	0.935038981320964	-0.0346036234730502	-6.85076183747065
DDX19A	55308	0.935038981320964	0.030082617400911	-6.85076440925445
		0.935078644146001	-0.0476190119203963	-6.85078003301039
PTGES2-AS1	389791	0.9350806049153	-0.0323816327475117	-6.85079069771058
LHX6	26468	0.9350806049153	0.0289635808495019	-6.85080105410074
		0.9350806049153	-0.0161315558652584	-6.8508176069795
		0.9350806049153	0.0546042575074646	-6.85083091607406
SPIB	6689	0.9350806049153	-0.0457733299166696	-6.85083122109682
FBXW11	23291	0.9350806049153	-0.0293926130982571	-6.85083293459098
		0.9350806049153	-0.0210165449635165	-6.85083638094264
ZNF879	345462	0.9350806049153	0.0422019066268655	-6.85083932554128
		0.9350806049153	0.0294162354863179	-6.85084288728979
GOLGA2P6///MTPAP	729668///55149	0.935115231126728	-0.0324283832338308	-6.85086094912472
PLPPR1	54886	0.935115231126728	0.0331260373872282	-6.85086547945409
		0.935115231126728	0.0357767820849935	-6.85087122938709
		0.935123540037236	-0.101615840754974	-6.85088649289411
FAM27B///FAM27C	100133121///100132948	0.935123540037236	-0.077301166543946	-6.85088787946755
		0.935123540037236	-0.0452017347761196	-6.85090383291403
ZNF138	7697	0.935123540037236	0.0353577263582094	-6.85091165945602
SLC30A10	55532	0.935123540037236	0.0321379159224708	-6.85091383768487
		0.935123540037236	0.0330343963478423	-6.85091456047797
PCDHB6	56130	0.935156501027116	-0.0300855207827531	-6.85093870479889
		0.935156501027116	-0.0206268927110287	-6.85094013493868
ADARB2	105	0.935156501027116	0.0328142878097006	-6.85094248263042
		0.935174812769589	-0.0638928268465997	-6.850953380745
KRT6B	3854	0.935192394777635	-0.0495256135505802	-6.85096411667412
VN1R5	317705	0.93525890722879	0.0278995252321721	-6.85098550002686
LMO4	8543	0.935365363747216	-0.0634745212972652	-6.85101555746941
		0.93536739350961	-0.0686513093909618	-6.85103642702536
SCARNA1	677774	0.93536739350961	-0.0677832927881443	-6.85103738939079
		0.93536739350961	0.0312675464668319	-6.85103783940363
		0.93536739350961	-0.0267238228101161	-6.85104878498135
		0.93536739350961	0.0699092747616077	-6.85105046182733
		0.935371156558798	-0.0392437220339956	-6.85105956351742
ADAM7	8756	0.935371156558798	0.0248784954991703	-6.85106505429921
AKIRIN1	79647	0.935415180701147	-0.0362656026882213	-6.851081497508
		0.935469842209144	0.0495409126513264	-6.85110236858184
SAMD1	90378	0.935469842209144	0.041351176092868	-6.85110711996532
RSPO2	340419	0.93550138948183	-0.0317266600427031	-6.85112321639072
KRT13	3860	0.93550138948183	-0.043302763732588	-6.85112887299383
		0.93550138948183	0.0584438571708121	-6.8511373925416
OR4K17	390436	0.93550138948183	0.0296272282383918	-6.85114145865221
BPTF	2186	0.935529682238943	-0.0378250668785238	-6.85115445927448
TTC30A	92104	0.935531309783518	-0.0388522676907144	-6.8511616797941
TMEM41B	440026	0.935573184324305	-0.0610156962864865	-6.85117761386205
		0.935670955377254	0.0367502349502473	-6.85120563549242
COG4	25839	0.935762665102043	0.0502138748097023	-6.85123232455391
CKMT2	1160	0.935819396750919	0.0327247750642634	-6.85125263154566
MC4R	4160	0.935819396750919	0.0292051307980916	-6.85125828717853
MCMDC2	157777	0.935992024328695	-0.0295075662752899	-6.8513044006329
C16orf59	80178	0.935992024328695	-0.0371904410294386	-6.85130923839475
APOH	350	0.936042128043589	-0.0229205147470979	-6.85132808190255
CUL4B	8450	0.936042128043589	-0.0559928958362343	-6.8513337167771
VWA8	23078	0.93606875501522	0.0445612791641778	-6.85134628905938
		0.936090998554922	0.0829702693524084	-6.8513626777724
HIGD1A	25994	0.936090998554922	0.0445622030808464	-6.85137154840821
SV2C	22987	0.936090998554922	0.0316228799838325	-6.85137157080917
		0.936110167677854	-0.0197109697831679	-6.8513825243475
REG3G	130120	0.936133474466673	-0.0335241103619395	-6.85139436489516
TBR1	10716	0.936138858213083	0.0338607926575474	-6.85140234565941
TCL6	27004	0.936181648578346	0.0353586607786074	-6.85143046055659
COL1A2///COL1A2	1278///1278	0.936181648578346	-0.0245379883793522	-6.85143194068583
		0.936181648578346	0.0628628897512433	-6.85143820557806
		0.936181648578346	0.0322564401090393	-6.85143881882238
TKTL1	8277	0.936285528186584	-0.0499752106492544	-6.85146794803773
SPRR2F	6705	0.936362189558089	0.0437343515808459	-6.85149685957181
DLL4	54567	0.936362189558089	-0.0350558057765342	-6.85149801597737
		0.936449325105094	-0.0287807017935324	-6.85153023775344
		0.936449325105094	-0.0931739212703135	-6.85154125691063
TPT1P8	59347	0.936449325105094	-0.0181993170145103	-6.85154472014298
		0.936449325105094	-0.0931278444763697	-6.8515499851132
RPL23A	6147	0.936449325105094	-0.0627865454228811	-6.85155068833293
INO80B-WBP1///WBP1	100532735///23559	0.936450723749174	-0.0371537961442794	-6.85155777996579
		0.936575073102453	-0.0153211463362357	-6.8515911921401
YWHAE	7531	0.93659608027231	0.0659906970970159	-6.85160247098319
TTYH1	57348	0.936616950231463	0.0350942744469327	-6.85161772192192
TLX1	3195	0.936616950231463	0.0359824412321714	-6.85162049684525
LOC646976	646976	0.936640138221274	0.0416506226181586	-6.85163223237406
PSG6	5675	0.936705399176238	-0.0411304714631013	-6.85165295309049
		0.936807024553981	0.0151239331861537	-6.8516836350587
		0.936807024553981	0.0683749652665835	-6.85169638476023
UBE2D3	7323	0.936807024553981	0.128567805289802	-6.85169790210897
		0.936807024553981	0.0508250224543954	-6.85171031695179
TTC38	55020	0.936807024553981	-0.0342834367752909	-6.85172006390379
DNPH1	10591	0.936807024553981	0.064579337417495	-6.85172197571942
		0.936807024553981	-0.0488432719340799	-6.85172528681662
		0.936807024553981	0.0217736452744606	-6.85173444051724
		0.936807024553981	-0.0627312081529858	-6.85173552120069
		0.936965869639851	0.0426931083316768	-6.85177692396894
		0.936965869639851	0.049710283747511	-6.85178945113955
		0.936965869639851	0.0511275377620226	-6.85178960474275
		0.937005916763715	0.0224032540580437	-6.85180486969799
		0.93701334578762	-0.0230303450066334	-6.85181597158373
CCNG2	901	0.93701334578762	-0.0551922635029021	-6.85183387059913
IFNA16	3449	0.93701334578762	-0.018196660878524	-6.85183933977845
CLEC3A	10143	0.93701334578762	0.0275152155559706	-6.85184273197729
		0.93701334578762	-0.0708253695016552	-6.85184584291906
CHPF	79586	0.93701334578762	0.0307369020854056	-6.85184929268855
		0.93701334578762	-0.0183638040924543	-6.85185361552101
LOC400943	400943	0.937025587253974	0.0292658636359864	-6.85186294769935
		0.937075478417669	-0.034279823502072	-6.8518802702199
		0.93709340457926	0.0693590524564676	-6.85189080154799
WTAP	9589	0.937126642126558	-0.0268433933465975	-6.85190457768379
UGT3A1	133688	0.937259813801863	0.0195767055995026	-6.85194050329859
KCNJ6	3763	0.937259813801863	0.0216337066243772	-6.85194840820667
SERTAD4	56256	0.937259813801863	-0.0339169777267823	-6.85195929312092
		0.937259813801863	-0.0292808970820913	-6.85195967406895
UBXN6	80700	0.937279421669576	-0.0350494008805979	-6.85197776931652
		0.937279421669576	-0.0815026765257034	-6.85198074008684
SMOC2	64094	0.937279421669576	0.02233613149544	-6.85198395445558
		0.937289445520531	0.0329152513213109	-6.8519927819626
CAMSAP3	57662	0.937303816940869	-0.0354463880509952	-6.85200279134806
ADAMTSL3	57188	0.937303816940869	-0.0237356297242948	-6.85201290685777
		0.937303816940869	0.0177102864179099	-6.85201593083934
		0.937453590969606	0.044295883775705	-6.8520652135788
MIR125A	406910	0.937453590969606	0.0369736935936995	-6.85206734919652
CRH	1392	0.937453590969606	0.0290300185559702	-6.85206890822059
TMEM82	388595	0.937453590969606	-0.0337424197263676	-6.85207435358626
		0.937515976736464	-0.0307521505692376	-6.8520942060057
		0.937773322256139	0.042100172404643	-6.85215781019009
PDE6C	5146	0.937773322256139	0.0269003220257051	-6.85216179815036
		0.937871906503931	0.0253386546127707	-6.85219195607029
ZNF264	9422	0.937871906503931	0.0275204926679082	-6.85219588085489
ITLN1	55600	0.937884055536011	-0.0315212799415425	-6.85221563912554
		0.937884055536011	0.0522868683117741	-6.85221706412193
ZSCAN1	284312	0.937884055536011	0.0325715395555575	-6.85221842674832
		0.937905659431803	-0.0228522304386409	-6.85223599633146
LCTL	197021	0.937905659431803	-0.0321967207632685	-6.85223704266701
SPANXA2///SPANXC///SPANXD///SPANXA1	728712///64663///64648///30014	0.937905659431803	-0.0288682445368993	-6.85224294272219
SMOC1	64093	0.937929026688966	0.0302325984904641	-6.85226167066504
		0.937929026688966	-0.0163854172657554	-6.85226838475412
SERPINA6	866	0.937929026688966	-0.0292892008884746	-6.85227473875149
		0.937929026688966	-0.0602715191546439	-6.85228578307974
		0.937929026688966	-0.0268975032271972	-6.85228605658698
		0.937929026688966	0.0592412707437808	-6.85229483697448
TAS2R7	50837	0.937929026688966	-0.0180371775215589	-6.85229876568618
MIA2	117153	0.937929026688966	-0.0281858458582094	-6.8523091762766
C6orf223	221416	0.937929026688966	-0.0289484515584579	-6.85231716967734
		0.937929026688966	0.0235950144440307	-6.85232221384137
OR5K3	403277	0.937929026688966	-0.0256320372093688	-6.8523265888909
		0.937929026688966	0.0616947096355727	-6.85232761396175
COG5	10466	0.937959216367835	-0.0408082881853247	-6.85234057594249
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	100132832///100101440///729453///441263///441259///5395///5387///5383///5382///5380///5379///729453///5387///5380///5379	0.938008800462375	0.0594167456762023	-6.8523575934913
		0.938096965481797	0.0718056764871493	-6.8523826742187
		0.938128273251634	0.0331326682483413	-6.85239584871919
PMCHL2///PMCHL1	5370///5369	0.938157047634527	0.0243849580534818	-6.85240848847595
CFAP46	54777	0.938196693004716	-0.0220884689676621	-6.85242435390373
BPIFC	254240	0.938196693004716	-0.0193956628905472	-6.8524300138758
MFHAS1	9258	0.938283178763692	0.0427686936645939	-6.85245468956542
LEMD3	23592	0.938296017910837	-0.0287948848018269	-6.85246483333158
DLG5-AS1	100128292	0.938296017910837	-0.0264829585290216	-6.85247279380882
		0.938296017910837	-0.0860103219233013	-6.85249272120636
NDP	4693	0.938296017910837	-0.0267554388233835	-6.85249886282454
CDIPT	10423	0.938296017910837	-0.0559382355696538	-6.85250158332847
		0.938296017910837	-0.0151204627736332	-6.85250275440831
		0.938296017910837	-0.0208645594610286	-6.85251188335061
SFSWAP	6433	0.938296017910837	-0.020558375275705	-6.85251676508651
		0.938296017910837	-0.0262180112052235	-6.85251682956803
LOC100132217///LOC729737///LOC729218///LINC01000///LOC401357///LINC01061///LINC01002///LINC00999///LINC00265///LOC100132062///LINC01347///LINC01000	100132217///729737///729218///402483///401357///401149///399844///399744///349114///100132062///731275///402483	0.938353731676477	0.0302516136554747	-6.85254172438079
		0.938353731676477	0.0248906848258699	-6.85254204673151
OR2T5///OR2T29	401993///343563	0.93842001626903	0.0269738468598675	-6.85256605699607
		0.93842001626903	-0.0543777484751242	-6.85256902789606
PLSCR2	57047	0.938469168069174	-0.0242356053926205	-6.85258583944077
		0.938494987910996	-0.0457213526641791	-6.85259779284258
EIF3H	8667	0.938563826296809	-0.0273386480004163	-6.85262195478809
		0.938563826296809	-0.0523692936965174	-6.85262546178237
		0.938563826296809	0.0466759316359875	-6.85263183686635
		0.938635942846966	-0.0776100658619407	-6.85265741028924
		0.938635942846966	0.0754553194726366	-6.85267370743983
OR13C8	138802	0.938635942846966	0.0218278505887239	-6.85267584628269
UBE3B	89910	0.938635942846966	-0.0235589772222227	-6.85267923813271
LOC400661	400661	0.938635942846966	0.0241906401148428	-6.85268584597031
SOX2	6657	0.938635942846966	0.0319243334340795	-6.85268622994662
ALDH1A2	8854	0.938642163296259	0.0309387649776114	-6.85269408457999
HHIPL1	84439	0.93867058820533	-0.0289398800845788	-6.85270653834947
TXLNGY	246126	0.93873161846217	0.177057920669567	-6.85272573986136
ZNF534	147658	0.938886272477015	-0.0264406880203167	-6.85276429915145
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPB9///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	105369154///101059953///101059938///100507607///100288332///100132247///728741///642799///642778///440345///339044///283970///23117///9284///100132247///440345///23117	0.938901249860398	-0.0656686022744619	-6.85277394601063
SCN3B	55800	0.938967033942851	0.0346306171322546	-6.85279408977013
MTHFD2	10797	0.938969310811105	-0.0611900145190738	-6.85280399763021
		0.938969310811105	0.0416708522686573	-6.85281263148374
		0.938969310811105	-0.035683610751243	-6.85281773873945
SERPINF1///SERPINF1	5176///5176	0.938969310811105	0.0855636534601985	-6.85282240349855
RIMBP3	85376	0.938969310811105	0.0559909630812587	-6.8528335996979
		0.938969310811105	0.0346626661413749	-6.85283380289842
MIR130A	406919	0.938987280188545	-0.0262106319336648	-6.85284404620599
CCL21	6366	0.938988580599155	-0.0286916575978466	-6.85285478311463
		0.938988580599155	-0.0463841270555569	-6.85286456261027
		0.938988580599155	0.0741185459108618	-6.85287409844137
		0.938988580599155	0.0367712502458533	-6.85287889594091
RPS3A	6189	0.938988580599155	-0.0644617186285252	-6.85287896170933
MBNL3	55796	0.938988580599155	-0.0424366077010792	-6.85288349290104
		0.938994279576991	-0.0231617031969318	-6.85289119195926
		0.939008957318571	-0.014468396863184	-6.85290847678943
SEZ6L2	26470	0.939008957318571	-0.0225268434054744	-6.85291547695889
		0.939008957318571	0.0867423868188233	-6.85292196234684
		0.939008957318571	0.0380513201438641	-6.85292241449198
HIVEP2	3097	0.939008957318571	-0.0512527580298494	-6.85292681464333
UPK1B	7348	0.939013693763895	-0.0207037125845768	-6.85293430481807
RNF126P1	376412	0.939029922024141	0.028267679991294	-6.85294415755166
		0.939107738457084	-0.0132182065742117	-6.85296667170345
		0.939116144991939	-0.080121242885987	-6.85297699834503
		0.939116144991939	0.0243932514759528	-6.85298141260528
		0.939126295140859	0.0225173346073793	-6.85299921447957
		0.939126295140859	0.0297002282939465	-6.85300301536596
		0.939126295140859	-0.0351480503490844	-6.85300972110588
TRNP1	388610	0.939126295140859	0.0332837526927854	-6.85302025244564
DGKZ	8525	0.939126295140859	0.0355793211687416	-6.85302090813718
POC1B-GALNT4///GALNT4	100528030///8693	0.939126295140859	-0.0627702940062198	-6.85303809077284
		0.939126295140859	0.0517018697504135	-6.85304921260017
		0.939126295140859	0.0511974818167502	-6.85305056381234
		0.939126295140859	-0.0659299186334952	-6.85305119143525
		0.939126295140859	-0.0259674479087884	-6.85305245780535
		0.939126295140859	-0.0398387532462685	-6.85305999576651
ACRV1	56	0.939126295140859	-0.0232494260132663	-6.8530614500426
NXF5	55998	0.939220780379469	0.0354966189042303	-6.85308729885624
ALLC	55821	0.939254823993199	-0.0232774349477607	-6.85310459018017
		0.939254823993199	0.0185702870990867	-6.85310723136364
MCF2	4168	0.939358271986644	0.0289787707060531	-6.85313487624117
		0.939483209656272	0.0532285515634303	-6.85316688785137
TMCO5A	145942	0.939486956398155	-0.0238739986169159	-6.85317411922966
TSHZ2	128553	0.939494512983635	-0.0455084218354074	-6.85318212699472
		0.939535053572901	-0.0708318383441142	-6.85320093527476
CDRT1///FBXW10	374286///10517	0.939535053572901	0.0224976353872308	-6.85320332652487
CDHR1	92211	0.939564333766475	-0.0304313507562197	-6.85322070282058
ROM1	6094	0.939564333766475	-0.0267719597898015	-6.85322221497084
		0.939626379475914	-0.0390343473134322	-6.85324132051565
		0.939721323275048	0.0277474456310114	-6.85326711600946
MIR10B	406903	0.939744911345065	0.0178164646256223	-6.85327865568046
		0.939744911345065	-0.0331917405696514	-6.85328480784022
		0.939745926646053	0.0193428612313422	-6.85329145620523
		0.939806449815361	0.0602118864249581	-6.85331782706052
PSMD5	5711	0.939806449815361	0.0390170266927869	-6.85332342996007
GREM2	64388	0.939806449815361	-0.037547903568822	-6.8533387737072
		0.939806449815361	-0.0349263000538977	-6.85333920270703
ESX1	80712	0.939806449815361	-0.0368145771044772	-6.85335408726239
		0.939806449815361	-0.0242184134063019	-6.85335490227317
		0.939806449815361	-0.0539411549834168	-6.85335917270414
SLC9A3	6550	0.939806449815361	-0.0252012361090381	-6.85336157537606
FTCD	10841	0.939806449815361	-0.031232400498757	-6.85336166228013
		0.939888714981727	0.0213370093279437	-6.85340213853101
NIM1K	167359	0.939888714981727	-0.0303574980936987	-6.85340583384224
KY	339855	0.939888714981727	0.0386017167300992	-6.85340629862574
		0.939888714981727	-0.0187505447077121	-6.85340990742867
		0.939888714981727	-0.0387330255684084	-6.85341046145022
		0.940087084210172	-0.0191889347143457	-6.85346108073587
PHYHIPL	84457	0.940087084210172	0.0272821260132661	-6.85346347503599
REG1B	5968	0.94009993205982	-0.0222804959427854	-6.85347422131767
MAP4	4134	0.94009993205982	0.0253708176422043	-6.85348237993036
CPXCR1	53336	0.94009993205982	-0.026106283145936	-6.8534873038822
GALNT13	114805	0.94009993205982	-0.020467263712272	-6.85349168286871
		0.940107784707601	0.0291754145771179	-6.85349966904966
		0.940114172427174	-0.0783694798893029	-6.85350735695446
PLVAP	83483	0.940185526364476	-0.0289485141662515	-6.85352817096458
LOC100505502///LOC646700///LOC392364	100505502///646700///392364	0.940242766106645	-0.0305410670410451	-6.85354612118797
DNAH11	8701	0.940377126256027	-0.0158575038200661	-6.85358572804753
GCM1	8521	0.940377126256027	0.0364182531911275	-6.85358656707094
		0.940377126256027	0.0217045838416245	-6.85359237829264
		0.940394704938915	0.0390298626073795	-6.85360229892809
		0.940412612792004	-0.0184486901111107	-6.85361228267097
FAM26D	221301	0.940423261355118	-0.0186058000091212	-6.85362080101264
NSUN5	55695	0.940430916611921	0.03449052561567	-6.8536287141856
		0.940459457294208	-0.0221236571048928	-6.85364948597328
		0.940459457294208	-0.0374564947305145	-6.85365414192908
SH3RF3	344558	0.940459457294208	0.0360533949361521	-6.85365441138421
		0.940459457294208	-0.0583956954353191	-6.85365992739912
ANKRD30B	374860	0.94048800365626	-0.0182059683370652	-6.85367523220847
		0.94048800365626	-0.0506322551571303	-6.85367839224698
UQCRC2	7385	0.940551995846741	0.0392929515381439	-6.85369761238597
LOC401433	401433	0.940610249960832	-0.0302909787686563	-6.85371566811195
FGF7P3///FGF7P6///FGF7	654466///387628///2252	0.940620687440991	0.0235340602620231	-6.85372411516643
		0.940627428197565	0.0531973687723881	-6.85373181787953
		0.940752900652174	-0.0269512977645108	-6.85376333349737
KCNK7	10089	0.940757179460596	-0.0276944128884749	-6.85377053301324
		0.940765858380709	0.0164568741256219	-6.85377861253515
		0.940888695376056	-0.0251079111795192	-6.8538095518065
SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3	100033421///100033420///100033419///100033417///100033415	0.940910956100545	-0.13156419183126	-6.8538203391843
		0.940933539153667	0.0179718482976781	-6.85384181307547
		0.940933539153667	-0.0521080640509952	-6.85384218139059
		0.940933539153667	0.0532358453320905	-6.85384451036305
		0.940933539153667	0.0364060939054767	-6.85385799120015
		0.940933539153667	0.0659438317827519	-6.85386283404999
DNHD1	144132	0.940933539153667	-0.0234879450261198	-6.85386655042655
		0.940933539153667	0.0246387698266997	-6.85386913238453
BTK	695	0.941092649179942	0.0330878719676626	-6.85390721977559
PRR35	146325	0.941111124302836	-0.0301804967379766	-6.85392133147507
		0.941111124302836	0.0306991739933693	-6.85392352671252
		0.941208318319711	-0.065187280218491	-6.85394920924075
TACR1	6869	0.941233896122639	-0.0314032050895512	-6.85397777428415
OR51A7	119687	0.941233896122639	-0.0270894689349093	-6.85398513790822
		0.941233896122639	0.0338030128308411	-6.85398877063077
PROX2	283571	0.941233896122639	-0.0317659785489215	-6.85399775129175
MRPL4	51073	0.941233896122639	-0.0202593475609465	-6.85399859492791
		0.941233896122639	-0.0451085372852393	-6.85400224320728
		0.941233896122639	0.0344850921471815	-6.85401103424856
FSHR	2492	0.941233896122639	0.0334519806861522	-6.85401184073285
		0.941233896122639	-0.087920916308045	-6.85401507888219
ASIC4	55515	0.941233896122639	-0.0253897790406299	-6.85403990624718
LOC100996634	100996634	0.941233896122639	-0.0375925073445273	-6.85404062134405
		0.941233896122639	0.0254336371587898	-6.85404154213247
		0.941233896122639	0.0242760026940299	-6.8540450406773
		0.941233896122639	0.0512089488905474	-6.85404890827676
		0.941233896122639	-0.0512019140016573	-6.85405153878344
DSC3	1825	0.941233896122639	0.024420489976368	-6.85406166862955
PDXP	57026	0.941233896122639	-0.0317041384071288	-6.85406339592056
		0.941233896122639	-0.022778472557214	-6.85406948730065
FN1	2335	0.941233896122639	-0.0537944294755368	-6.85407379914366
HGH1	51236	0.941271402120255	-0.0313448953080417	-6.85408802896746
		0.941271402120255	0.0216100798913761	-6.85410470998552
		0.941271402120255	-0.0638452113399657	-6.85410507645535
AIMP2///EIF2AK1	7965///27102	0.941271402120255	-0.0335406606048929	-6.85410742897724
		0.941271402120255	0.0213025819220558	-6.85411259604122
MLIP	90523	0.941346262754743	-0.0219444047524857	-6.8541416375604
FNDC1	84624	0.941346262754743	-0.022734073720978	-6.85414181274696
		0.941346262754743	-0.0251566673942798	-6.85414621961282
BPIFB1	92747	0.94152676269287	0.0224837145679939	-6.85418819368965
		0.941528366691493	-0.0466494316521562	-6.85419476157263
SOX7	83595	0.941648070298255	-0.0504338129925364	-6.85422466109746
