Gene.symbol	Gene.ID	adj.P.Val	logFC	B
CLEC3B	7123	0.93007846512251	0.073228956252902	-6.52109501345158
ACACA	31	0.930099507948487	-0.0500248115431186	-6.5211089076985
		0.93028126539524	-0.053083804207712	-6.52116435933436
MAP3K15	389840	0.93030048504307	-0.060884496144693	-6.52118425775849
SLC46A3///SLC46A3	283537///283537	0.93030048504307	0.0861127481086239	-6.52119033950734
		0.93030048504307	-0.0613923862396355	-6.52119463664045
UPF3B	65109	0.930467566939864	0.0982859099635149	-6.52124621272888
		0.930488378086451	0.0396815409361526	-6.52126000929015
		0.930502055954832	0.0699363524286909	-6.52127196213618
SYNDIG1	79953	0.9305272877768	0.0502123591260357	-6.52130448119759
		0.9305272877768	-0.0410785849879773	-6.52130511444687
ARMC10	83787	0.9305272877768	-0.099939869991708	-6.5213083855221
LINC00328	51152	0.9305272877768	0.0723530092670028	-6.52131214745339
SLC24A2	25769	0.930533535688025	0.0367423316061362	-6.52132217344773
TRMT5	57570	0.930606611190273	0.0827822956413762	-6.52135579879508
CELA3B	23436	0.930606611190273	0.0514321159647606	-6.52135782701362
NSMCE3	56160	0.930661137737026	-0.0585799565551408	-6.52138027709733
		0.930795864739185	0.15068718817496	-6.52143521388721
		0.930795864739185	-0.0893851799672456	-6.52143941155544
NUP107	57122	0.930795864739185	-0.0907611338296039	-6.52144175267393
		0.930795864739185	-0.0898779003184078	-6.52145241566466
		0.930795864739185	-0.0291916247906312	-6.52145694161951
ENPP6	133121	0.930815519694042	0.0529770731252075	-6.52147083275575
HEXA	3073	0.930815519694042	0.0543128484635194	-6.52147877835673
TPST1	8460	0.930821685766857	-0.107573661902986	-6.52148901633486
PUS10	150962	0.930821685766857	-0.0735096907296846	-6.52150695515509
		0.930821685766857	0.0276277224966828	-6.5215089817155
		0.930821685766857	0.0453257529050588	-6.52151391141325
		0.930859342365912	-0.0585945781152564	-6.52153196574072
		0.930872974788002	-0.0326578040688221	-6.52154481072238
PRB2///PRB4///PRB3///PRB1	653247///5545///5544///5542	0.930872974788002	0.0890465967126843	-6.52155222525471
		0.930906050844643	-0.167585259089138	-6.52157507525536
PPP1R21	129285	0.930906050844643	-0.0603099392499997	-6.52157746607082
DZANK1	55184	0.930934819461878	-0.0485782539925355	-6.5215932194184
		0.930938469581648	0.100098633115257	-6.52160366024804
GLCCI1	113263	0.930938469581648	-0.0703018957259554	-6.52161089558934
		0.93100028133403	-0.0608644035688224	-6.52163510947061
GUCA1B	2979	0.931001861872096	-0.0465663370766976	-6.52164387868059
SNORA15	677803	0.931003992839203	-0.138052330838723	-6.52165278737511
FBLN2	2199	0.93103001611403	0.0661591517620215	-6.5216726392257
NEIL1	79661	0.93103001611403	0.0555189795232165	-6.52167617417599
ADAM9	8754	0.931076390502437	-0.145483100791875	-6.52169640661559
ANAPC5	51433	0.9310916637017	-0.0468194269419602	-6.52171160498215
		0.9310916637017	0.0713718893341619	-6.52171758352491
TMEM177	80775	0.9310916637017	0.0903306823424552	-6.52172537375838
		0.931100395018097	0.0305869101799336	-6.52173595721814
		0.931103956550246	0.0549954771658379	-6.52174521597007
		0.931218705316482	-0.109976587260367	-6.52178471826295
CEND1	51286	0.931218705316482	0.0560883648316741	-6.52179845507133
NF2	4771	0.931218705316482	0.0384251656484267	-6.52179958432339
PRKXP1	441733	0.931223813044079	0.0806560557147593	-6.521812178628
TTC17	55761	0.931223813044079	-0.061608056670396	-6.52182284692949
EFCAB1	79645	0.931223813044079	0.0323178567835813	-6.52183039510179
KCNRG///TRIM13	283518///10206	0.931223813044079	-0.11056481072927	-6.52183423090463
		0.931328219309645	0.0759560760091214	-6.52187285815757
GNG2	54331	0.931328219309645	0.0803826909249583	-6.52187754507636
		0.931417142353691	-0.0902333702827525	-6.52192282874322
		0.931417142353691	0.054856295106136	-6.52192472227597
		0.931417142353691	0.0618044718540638	-6.52192790904781
SAMD1	90378	0.931417142353691	0.0665434562831679	-6.52193351242969
ZBTB11	27107	0.931529354250056	-0.0417171157371472	-6.52197042356761
KRTAP26-1	388818	0.931534769653284	-0.0501953223014096	-6.52198013591511
AMMECR1L	83607	0.931534769653284	0.055273988497099	-6.52198842290773
		0.931609188250908	0.105439429067581	-6.5220236868109
ABCA1	19	0.931609188250908	-0.0967452038714756	-6.52202398047804
WNT3	7473	0.9317108969001	0.0649474425422891	-6.52206352357044
FRMD8	83786	0.9317108969001	0.0489124247885577	-6.52206645446487
		0.931724726425147	-0.106942945737562	-6.52207826633958
CACNG8	59283	0.931827403804804	-0.0515028460825029	-6.52211265413662
		0.931851408547136	-0.112096443432009	-6.52212704039595
AIM1	202	0.931935861260298	0.135808946800165	-6.52217512849617
		0.931935861260298	0.171809203242121	-6.5221767865117
ATP5J2-PTCD1///PTCD1	100526740///26024	0.931935861260298	0.0451542094282749	-6.52218419739246
NCOR1P1	149934	0.931935861260298	-0.0889473801330842	-6.52218893335969
HEPN1	641654	0.931935861260298	-0.0502511750509944	-6.52218988907028
		0.932110030880182	0.0497090963942783	-6.52224285216537
EPHB6	2051	0.932110030880182	0.0558540918627717	-6.52225778711442
		0.932110030880182	0.0732393329697327	-6.52225886228537
TEX38	374973	0.932168775276243	-0.0455944893594538	-6.52228200729886
FAM160B2	64760	0.932209438770263	-0.0597822612595369	-6.52230056491064
		0.932234377578962	-0.0236241320472637	-6.5223162276224
TAPBP	6892	0.932234377578962	-0.0570747701351566	-6.52232339333507
		0.93231055306913	0.0656897825580431	-6.52235229610459
CEACAM5	1048	0.93231055306913	-0.0405407897425367	-6.52236238205263
HIST1H3G	8355	0.93231055306913	-0.106459051249584	-6.52236742003607
TEFM	79736	0.932331250385233	-0.0865504698739619	-6.52238524079791
PRSS37	136242	0.932331250385233	-0.0469520664651735	-6.52238914700798
SLC7A1	6541	0.932457480666228	-0.0682814300290211	-6.52243440493531
RELL2	285613	0.932457480666228	0.0596158466600327	-6.52243751965455
GRIN3B	116444	0.932467523787526	-0.0444867918507459	-6.52244829265352
		0.932493758869851	0.0466248885348266	-6.52246505606052
		0.932493758869851	0.0392863184423722	-6.52249518575064
		0.932493758869851	0.0327845438436984	-6.52249790976396
ASB16-AS1	339201	0.932493758869851	0.0823282999262007	-6.52250274440716
CDK14	5218	0.932493758869851	-0.0804727384373933	-6.52250400778472
CCDC129	223075	0.932493758869851	-0.049251395750415	-6.52250537234645
PCDHB16	57717	0.932493758869851	-0.0574247595849919	-6.522514646591
		0.932493758869851	-0.0507551137412934	-6.52252589436593
PRICKLE3	4007	0.932493758869851	0.0560475663474307	-6.52252897629816
SFRP1	6422	0.932531578534715	-0.0634321930058039	-6.52254673007661
SLC22A18AS	5003	0.932663541307507	-0.0567029597537294	-6.52259210714033
		0.932663541307507	-0.122200279070064	-6.5226007309877
DXO	1797	0.932663541307507	0.0688547361131846	-6.52260461313598
LOC102725104///LOC101059935///ANKRD20A8P	102725104///101059935///729171	0.932667661633082	-0.162931904431178	-6.5226194367734
DUOX2	50506	0.932667661633082	0.0493929976936176	-6.52262206853623
TMEM176B	28959	0.932743745923874	0.112898028320481	-6.52264941550163
PPM1E	22843	0.932852078408538	-0.0473693942425375	-6.5226851676922
PITPNC1	26207	0.932852078408538	0.0822578296264513	-6.5226956049429
		0.932852078408538	0.0340852794212267	-6.52270241033373
LCLAT1	253558	0.932852078408538	0.0924109601587908	-6.52271981020418
CCL13	6357	0.932852078408538	0.0448737848884742	-6.52272793620888
BNIP2	663	0.932852078408538	-0.0712442482126807	-6.52273623757222
		0.932852078408538	0.0371607737707298	-6.52273756922003
PCDHB6	56130	0.932852078408538	0.0473895336252075	-6.52275023721568
DESI2	51029	0.932852078408538	0.061660572369818	-6.52275039301082
PCDHA4	56144	0.932866426781492	0.0734936601169158	-6.52276218040717
IRF2BPL	64207	0.932872401152754	-0.0595062575659195	-6.52277732796897
		0.932872401152754	0.0988763509282755	-6.52278682399685
PDE2A	5138	0.932872401152754	-0.0790057117690726	-6.52279008638938
		0.932872401152754	-0.0855906927064662	-6.52279640638528
REC114	283677	0.932940392739706	0.0529105881981766	-6.52282163386135
LAT2	7462	0.932952678453377	0.0818172502504133	-6.52283516497588
		0.932952678453377	-0.123059788344943	-6.52285119691133
ZNRD1ASP	80862	0.932952678453377	0.0845105221587881	-6.52285834149433
LRRC27	80313	0.932952678453377	-0.0466240694987574	-6.52285941246054
F9	2158	0.932952678453377	-0.0347378161948595	-6.52287518465213
HOXC5	3222	0.932952678453377	-0.0534281219581261	-6.52288818544078
GIT2	9815	0.932952678453377	0.0793658325190734	-6.52289130519867
CEP57	9702	0.932952678453377	-0.0713245570443606	-6.52289304824455
		0.932952678453377	-0.0664438592595351	-6.52290495105457
EIF3K	27335	0.932952678453377	0.0578007629440265	-6.52290638615533
ZNF676	163223	0.933062927546194	-0.0392819598772802	-6.52294213305077
NNAT	4826	0.933085819551011	0.0508858793424549	-6.52295601234974
		0.93308601956421	0.0727463500082921	-6.52296421402644
FAM124A	220108	0.933094718346919	0.06110898355141	-6.52297453903033
PRICKLE2	166336	0.933132797813208	-0.0512948237300987	-6.52299220521273
BMPER	168667	0.933178836426628	-0.0448434959597845	-6.52301552937059
		0.933178836426628	0.0333055856082094	-6.52301999625044
NXF5	55998	0.933446583192096	-0.0593143282773614	-6.52309495807538
		0.933579807938624	-0.0344270877728041	-6.52313828964781
		0.933579807938624	-0.103598740228442	-6.5231444196761
		0.93361281057819	-0.027721465204809	-6.52316076234313
FKBP1B	2281	0.93366556774029	0.0647410350568016	-6.52318201779411
ZNF705B///ZNF705G///ZNF705D///ZNF705A	100132396///100131980///728957///440077	0.933735623123879	0.0364824643171642	-6.52320756851375
UBQLN2	29978	0.933812509414109	-0.0427402619286887	-6.52323964565466
OR6K6	128371	0.933812509414109	0.05074067693947	-6.52324291332107
TSPYL6	388951	0.933818275702405	-0.0497341685348278	-6.52325245385416
		0.93402822009617	-0.0321838484440309	-6.52331271301822
CCNT1	904	0.934051394977266	0.0988460568117748	-6.52332656202787
		0.934079916831089	-0.0249877897968482	-6.52334388477305
		0.934079916831089	-0.0636735361305982	-6.52334982572932
CCL24	6369	0.934120300727314	0.0753617209697346	-6.52337615343515
CABP4	57010	0.934120300727314	-0.0507253495592863	-6.52340381780816
MOCS2	4338	0.934120300727314	-0.0817909697786066	-6.52340553695803
		0.934120300727314	-0.105966320103649	-6.52340747501518
		0.934120300727314	0.0274652081774462	-6.52340862268081
ZCCHC17	51538	0.934120300727314	-0.0412547148171631	-6.52341335075037
SSTR2	6752	0.934120300727314	0.0533205578718903	-6.52341747482364
HIF1AN	55662	0.934120300727314	-0.0835198247885582	-6.5234245141474
THBS2	7058	0.934160760648221	-0.0469664072943621	-6.5234426131406
FSTL3	10272	0.93417617211024	-0.0536641620087082	-6.52345450375105
		0.934283112766626	-0.0802777462064626	-6.52349487565858
ITLN1	55600	0.934283112766626	-0.0507901305422878	-6.52349711135808
GRIPAP1	56850	0.934295115130581	0.0633264189680744	-6.52351513738751
ANAPC1P1///LOC285074///ANAPC1	100286979///285074///64682	0.934295115130581	-0.0613807612852373	-6.52351620970417
PTHLH	5744	0.934406879772691	-0.0461702261815917	-6.52355189970881
		0.934489574660663	-0.0434366757172469	-6.52358580139248
		0.934489574660663	0.0470439733656711	-6.52358843710267
PGLS	25796	0.934504373993007	0.0591832045393899	-6.52360014202871
SLCO2A1	6578	0.934556385211185	0.0483126947300994	-6.52362242934833
EFCAB3	146779	0.934556385211185	0.0404373357085404	-6.52362907383563
C20orf78	100128496	0.934599619569052	-0.0424224558917916	-6.52364778295604
CETN3	1070	0.934673358009182	-0.0829276968888903	-6.52367400510145
TDRD6	221400	0.934692339450483	-0.0369851377980921	-6.52368869448033
EVX2	344191	0.934692339450483	-0.0518119340310932	-6.52369475581184
		0.93477478958878	-0.0566405934581251	-6.52372309853897
TIMM17A	10440	0.934878554540256	0.0904522218407946	-6.52375667026681
		0.934885655277866	-0.088466211929934	-6.52376644161083
		0.93489087965281	0.0521945071160865	-6.5237757493573
PCP4	5121	0.93497502908385	-0.0501275690895531	-6.52381233687889
		0.93497502908385	-0.0239059698068003	-6.52381646364869
ZNF485	220992	0.93497502908385	0.0854306470406296	-6.52383090948429
BRF2	55290	0.93497502908385	0.0611762420016611	-6.5238389064765
		0.93497502908385	-0.0716092830787707	-6.52384456630265
RAD54B	25788	0.93497502908385	0.0792956028930343	-6.52385084109751
ZNF280B	140883	0.93497502908385	0.0824351003221384	-6.52385254009168
CSNK2A2	1459	0.935085911588419	0.0781371435630192	-6.52388777193273
MEX3C	51320	0.935093113611263	-0.0486915405273614	-6.52390435009325
TMEM184C	55751	0.935093113611263	-0.10347388338972	-6.52390554242965
CSNK1D	1453	0.935204352391461	0.0434936572752882	-6.52394082338643
LAYN	143903	0.93522046841626	-0.0597507521061376	-6.52395776258746
		0.93522046841626	0.0421569423362351	-6.52396075955502
		0.935248734175025	-0.0425900245895527	-6.52397681532657
UGT2B17	7367	0.935248734175025	0.0788572661637645	-6.52398366376512
SLX4IP	128710	0.935248820256337	0.0827113628532334	-6.52399167130806
GRIN2D	2906	0.935430467083871	-0.0578257649556386	-6.52405055136107
		0.935430467083871	0.089589360423715	-6.52405209683059
		0.935451299370288	0.185506390264096	-6.5240724096288
		0.935451299370288	0.0473013066915429	-6.52408066090732
LRRC24	441381	0.935451299370288	-0.0556505390804318	-6.52408293835502
ECM2	1842	0.935451299370288	-0.0390540235348253	-6.52408908338476
		0.935496795896312	-0.0576464649121062	-6.52410817103082
		0.935503193029008	0.0758686631919576	-6.52412242937617
CABYR	26256	0.935503193029008	-0.0627096048105322	-6.52412566430346
LOC440867	440867	0.93557823266998	0.0412525584904655	-6.52415195071721
LINC00268	441426	0.935628755499245	0.0876494413876445	-6.52417224025962
MIR124-1	406907	0.935747787017391	0.035938411041045	-6.5242103774435
OR1L6	392390	0.935747787017391	0.0547930041202318	-6.52421717884167
LOC102725072///POM121L10P///POM121L8P///POM121L9P///POM121L1P	102725072///646074///29797///29774///25812	0.935766547052486	-0.0484261786364026	-6.52425377051957
		0.935766547052486	-0.0530835617852388	-6.52425763093369
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	729092///642517///414224///414189///119385///119016	0.935766547052486	-0.192445281505803	-6.524257826066
		0.935766547052486	0.064146018045605	-6.52426127594455
NKX2-6	137814	0.935766547052486	-0.054654108515753	-6.52426147627637
GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4	728411///653080///387036///91316///11042///11039///2990///653188///11039	0.935845327732249	-0.0721195307852387	-6.52429198759449
		0.935845327732249	-0.0475262215480927	-6.5242965361844
		0.935870431338129	-0.0601725719738813	-6.52431620682217
ACSBG2	81616	0.935870431338129	-0.0376192054220565	-6.52432330436092
		0.935870431338129	0.130330683773632	-6.52432644354864
GRAP	10750	0.935910031292015	-0.0843766248204796	-6.52434400410063
SLC5A8	160728	0.935995136262792	0.0287298402674128	-6.52437901493077
SLC9A9	285195	0.935995136262792	-0.101697127822554	-6.52438292084367
FBXO17	115290	0.935995136262792	0.053372252339968	-6.52438869574852
BPHL	670	0.935995136262792	0.0587258319763686	-6.52439638089275
PKD1	5310	0.936134818691928	-0.052863126439469	-6.52443821237477
		0.936224360418123	-0.106389882732587	-6.52447687576367
HIP1R	9026	0.936224360418123	0.0612133069701493	-6.52447692547097
AAGAB	79719	0.936224360418123	0.0839775024490041	-6.52448365854946
		0.936298991996521	0.166462832068818	-6.52451688403197
ATP1B3	483	0.936298991996521	0.0613510231156695	-6.52452405699167
SETD5	55209	0.936298991996521	-0.0603454743383072	-6.52452593554931
ACER1	125981	0.936298991996521	0.0423313379950239	-6.52453334643601
		0.936348184095861	0.0315935400891374	-6.52455863138127
ZNF614	80110	0.936348184095861	-0.0710737549643454	-6.52456858751259
NCMAP	400746	0.936348184095861	0.0504936905082927	-6.52456893672165
CEP44	80817	0.936383139885213	-0.0755819161604459	-6.52458528487802
LOC100129395	100129395	0.936405506654563	-0.0657357011194035	-6.52460082947363
KIAA0586	9786	0.936405506654563	0.0855438688540611	-6.52461316182161
FNDC3A	22862	0.936405506654563	-0.050274096266584	-6.5246185915492
		0.936405506654563	-0.102527350082088	-6.52462223096314
NHS	4810	0.936425254817816	0.0583416352611934	-6.52463488490236
FASTKD3	79072	0.936425571757397	-0.0822546210887225	-6.52464283935788
APEH	327	0.93643176683648	0.0489580785638486	-6.52465321292593
TAPBP	6892	0.93643176683648	0.102511989223466	-6.52466059259384
HLA-DQA2///HLA-DQA1	3118///3117	0.93643176683648	-0.114981108802654	-6.52467813555254
		0.93643176683648	-0.0671927819531497	-6.52468267845242
TMEM254	80195	0.93643176683648	0.118587586180348	-6.52468370306132
UCMA	221044	0.936495783895043	0.0561754054979273	-6.52470737672629
		0.936495783895043	0.059216670738806	-6.52471489243952
KLK6	5653	0.936563685635906	-0.0413779978097022	-6.52474312378605
BCORL1	63035	0.936563685635906	-0.0495662966003323	-6.52474974041786
UBL7	84993	0.936563685635906	0.0458798517620247	-6.52476029762612
MMAA	166785	0.936563685635906	0.0508308039622731	-6.52476271361884
GYG2	8908	0.936579571353366	-0.0510819599597845	-6.5247743985978
AVL9	23080	0.936610290381665	-0.0443911459709776	-6.52478965521835
		0.936613886196162	0.054261043486318	-6.52479837256042
		0.936652470662851	0.12942119756965	-6.52481563638775
		0.936652470662851	0.0741398336919565	-6.52482336238106
		0.936655888860151	0.041409679206053	-6.52483203051643
HSP90B3P	343477	0.936672753717563	0.0694318134266179	-6.52485381477222
CD99L2	83692	0.936672753717563	0.0374582022491703	-6.52485608047126
		0.936672753717563	-0.0950582074411273	-6.52485961538592
KCNH2	3757	0.936678112758215	0.045566770387647	-6.52486874338564
		0.936792592460954	0.0769232969784426	-6.52490411033521
		0.936798456361241	-0.0510307203656715	-6.52492542193512
CNGA4	1262	0.936798456361241	0.0556578969684907	-6.52492795106845
BBS1	582	0.936798456361241	0.0696196017852415	-6.52492900934476
		0.93685865963507	-0.142573620174129	-6.52495129755933
OLIG3	167826	0.936860957444771	-0.0536695025356559	-6.52496120508573
AIRE	326	0.936860957444771	0.0403179480418752	-6.52497516899396
BAZ2B	29994	0.936860957444771	0.0726214723221403	-6.52497531468736
		0.936865722751302	-0.0448261698395527	-6.52498816187005
		0.936865722751302	0.0880916943196501	-6.5250009577883
SLC47A1	55244	0.936865722751302	0.0603288380505802	-6.5250020723996
		0.936865722751302	-0.104109996574212	-6.52500772474408
		0.936866577704616	0.0432110130572134	-6.52501574274441
		0.936945360988531	0.124725624203151	-6.5250424447726
NXNL2	158046	0.936974661961264	-0.0610809236753722	-6.52505727449121
IGFBP6///C12orf57	3489///113246	0.937017349449514	0.0673176016633503	-6.52508304109626
ADH1B	125	0.937017349449514	0.039073293417911	-6.52509862498192
UTS2	10911	0.937017349449514	0.146097504047678	-6.52511605994292
MYO10	4651	0.937017349449514	0.0463964370990864	-6.525117991505
C14orf39	317761	0.937017349449514	-0.0226872921471797	-6.52512421580664
		0.937017349449514	0.0621232301981762	-6.52512574462849
FGF14	2259	0.937017349449514	0.0390003122417082	-6.52512806738693
ATP8B1	5205	0.937017349449514	0.058932632482589	-6.52512988794064
LELP1	149018	0.937044292981169	0.0532070125207325	-6.52514769686062
GJA9-MYCBP///GJA9	100527950///81025	0.937044292981169	0.026127630365258	-6.52515191491171
AMN1	196394	0.937068929756475	0.0612263586094528	-6.52516974887041
		0.937068929756475	0.100493977555144	-6.52517986498392
		0.937068929756475	0.0423267452226357	-6.52518274464909
PTGER2	5732	0.937068929756475	0.0928986882396359	-6.52519254032499
ZNF268	10795	0.937068929756475	-0.0704679603126044	-6.5252024122105
DIDO1	11083	0.937068929756475	0.0417439727500009	-6.52520854764666
		0.937068929756475	0.0767018488665001	-6.52521228505869
		0.937123626839498	-0.0436323679589545	-6.52523312541149
		0.937236415792193	-0.0678182194655892	-6.52526781983448
SUPT20H	55578	0.937249142204056	0.0986043206882226	-6.52528066229
MFAP1	4236	0.937249142204056	0.0715719880186585	-6.52528737224559
NLRP13	126204	0.937249142204056	-0.034308929758291	-6.52529415409736
CKMT1A///CKMT1B///CKMT1A///CKMT1B	548596///1159///548596///1159	0.937288320490514	-0.0417067533009954	-6.52531125803487
LOC143188///VTI1A	143188///143187	0.937303080295948	-0.0590122596770319	-6.52532696247627
		0.937303080295948	0.0485725604776133	-6.52533029436843
LZIC	84328	0.937303898970573	-0.0674152919954407	-6.52534293067682
ACTL6A	86	0.937303898970573	0.082990319370646	-6.52534600146139
ARHGAP21	57584	0.937351717009947	0.117411637230926	-6.52537533571026
PARP4	143	0.937351717009947	0.0482430403009957	-6.52537996833297
		0.937351717009947	-0.0881006644423721	-6.52538064352899
NEUROD2	4761	0.937388721672659	0.0551176269925362	-6.52540301982883
PKIG	11142	0.937388721672659	-0.0704275844813447	-6.5254049431991
		0.93743241896914	0.0472424434788556	-6.5254230808952
HPX	3263	0.93746565298964	-0.0513659702881419	-6.52544445723183
RAET1L	154064	0.93746565298964	-0.0916326868080422	-6.52544646166507
		0.937543738972915	0.0514657040920383	-6.52547275371732
		0.937613435374513	0.0970387051948594	-6.52551447486848
LRRC75A	388341	0.937613435374513	-0.0750820411616928	-6.52551761145175
MRGBP	55257	0.937613435374513	-0.0674748072570468	-6.52552302797031
AGBL1	123624	0.937613435374513	-0.049957446569652	-6.52552509589925
		0.937613435374513	0.0588175768221388	-6.5255309204999
		0.937613435374513	-0.152252809171227	-6.52553566511008
		0.937661449288455	0.0651327390248753	-6.52555477487647
QSER1	79832	0.93776110552255	0.0854971403167486	-6.52558733186739
CCDC51	79714	0.93776110552255	-0.063788062675374	-6.52560871624772
HIST1H4F	8361	0.93776110552255	0.118794490857381	-6.52561456286416
MIER1	57708	0.93776110552255	0.0496333393345765	-6.52563999991899
MIR129-1	406917	0.93776110552255	-0.0742076413548913	-6.52564037522672
RAB11FIP4	84440	0.93776110552255	-0.0488505941272779	-6.52565909102297
ETV7	51513	0.93776110552255	0.0805925412599491	-6.52566500884204
C1orf194	127003	0.93776110552255	-0.0463407718258697	-6.52567176326896
		0.93776110552255	0.0452459213312615	-6.52567613492745
ZNF789///ATP5J2-PTCD1///PTCD1	285989///100526740///26024	0.93776110552255	-0.0450408468184076	-6.52567818934813
		0.93776110552255	-0.0534532688378935	-6.52568442301553
ZAR1L	646799	0.93776110552255	0.0389462670538983	-6.52568719613675
COL6A3	1293	0.93776110552255	-0.0519040525667487	-6.5256912318639
OR4A16	81327	0.93776110552255	0.0398923296289388	-6.52569183054308
COPZ2	51226	0.93776110552255	-0.0931018893884739	-6.52569396515551
RBP4	5950	0.937866724683476	0.0404038589614406	-6.52572662383171
		0.937917044479765	0.0471643254017411	-6.52574619851299
MAP3K19	80122	0.937967127359803	0.0231916800816756	-6.52576570872672
NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F	729262///728130///728118///441457///54754	0.938105179419958	-0.0454498110692372	-6.52580596526858
		0.93816069415592	0.113631444682836	-6.52582672996898
		0.938176390251931	0.0293869449817579	-6.52583810070092
NMNAT3	349565	0.938192234036624	-0.0724353970178262	-6.52584950332071
		0.938194942077268	0.0506363461206476	-6.52587029245398
ZNF653	115950	0.938194942077268	-0.0421387604925378	-6.5258794925885
EBLN2	55096	0.938194942077268	0.0850562326368154	-6.52588413962288
FERMT1	55612	0.938194942077268	-0.0830762724137641	-6.52591118732507
		0.938194942077268	-0.074191881165838	-6.52591514165803
ESX1	80712	0.938194942077268	0.0583002901952745	-6.52591547967881
		0.938194942077268	-0.109438186944859	-6.52592583017993
ABCA3	21	0.938194942077268	0.050472218792704	-6.52593121695732
LY6D	8581	0.938194942077268	-0.0486717897902125	-6.52593182515002
		0.938194942077268	-0.0275504598445284	-6.52593256077314
		0.938194942077268	0.0867131940721384	-6.52594397859859
UPK1A-AS1	100862728	0.938194942077268	-0.0435235183893017	-6.52594641230106
		0.938194942077268	0.144989825066338	-6.52595619583834
HECTD2	143279	0.938194942077268	-0.0704798636815909	-6.5259573455746
		0.938212702582717	-0.0596737410008306	-6.52597480140748
PPP1R2P3	153743	0.938212702582717	-0.0764909160559695	-6.52598659112673
		0.938212702582717	0.0571386476799334	-6.52599165305331
		0.938212702582717	-0.134694980749586	-6.5259977379327
TRIM39-RPP21///RPP21	202658///79897	0.938212702582717	0.058159660906302	-6.52599973693082
SATB1	6304	0.938254218494235	0.0423523074825845	-6.52601712635158
FAM35A	54537	0.938274461398284	-0.0651043943967675	-6.52603620656769
NR5A2	2494	0.938274461398284	-0.0572188457072969	-6.52603714858598
TMEM132A	54972	0.938281733433977	0.0453328452483408	-6.52605821999416
		0.938281733433977	0.063617661903816	-6.52605971449162
KRTAP20-1	337975	0.938281733433977	0.0485955478992532	-6.52606174704927
IFRD2	7866	0.938364155403037	0.0422416680767022	-6.52609153270885
		0.938364155403037	-0.0990745762694862	-6.52609868520157
TRPC3	7222	0.938364155403037	-0.0328080456927862	-6.52610394968951
BEST3	144453	0.938413417633725	0.0210043381198171	-6.52613797710084
ZNF556	80032	0.938413417633725	-0.0465356177400511	-6.52614818409647
SI	6476	0.938413417633725	-0.02252419250912	-6.52616146676581
LOC100288254	100288254	0.938413417633725	-0.0346412421314262	-6.52616191845718
		0.938413417633725	0.0705682617500005	-6.52617442859475
CTBP2	1488	0.938413417633725	-0.0567576018988385	-6.52618100806209
NSAP11	100131275	0.938413417633725	-0.0406529062019061	-6.52618284967664
C10orf71	118461	0.938413417633725	-0.0428512711936166	-6.52618399053669
PFDN5	5204	0.938413417633725	-0.0585395715613597	-6.52618400967299
FHIT	2272	0.938419392124602	0.091906894046847	-6.52619692901762
		0.938419392124602	0.033228895047678	-6.5262066577856
		0.938419392124602	0.0618966970489221	-6.52620821933133
		0.938548841671417	0.0454392754626856	-6.52624634844559
SP3P	160824	0.938548841671417	-0.0856414212466827	-6.52625772415722
		0.938548841671417	-0.0472423417645116	-6.52626126905481
C3orf70	285382	0.938554585431323	0.0596208867296859	-6.52627408552402
		0.938554585431323	0.11187017493408	-6.52627779287123
PPP2CA	5515	0.938560596308097	-0.063998007565921	-6.52628678517724
		0.938561285559285	0.0366773979266171	-6.52629453329711
		0.938592508417955	-0.131887180592871	-6.52630940590605
WFIKKN2	124857	0.938640738429608	0.0404037588764492	-6.52633940702608
HUS1	3364	0.938640738429608	-0.0760482031256249	-6.52634251015065
SMOC1	64093	0.938640738429608	-0.0457445021762029	-6.52634339927423
KCNA2	3737	0.938692961418438	0.055608614368988	-6.52636315029454
AJUBA	84962	0.938821912503423	-0.0468156934792705	-6.52640227680733
GEMIN8P4	492303	0.938821912503423	0.0501200243810116	-6.52640833139845
DNAJB4	11080	0.938829034332742	0.098533456191543	-6.52641755548327
MTFMT	123263	0.938864393779105	-0.0606537076256206	-6.5264333489559
KRT9	3857	0.93887092030851	0.0412279573768668	-6.52644242918588
PANK4	55229	0.93888427426117	-0.0480789345041464	-6.52645566853893
		0.93888427426117	-0.0400728980916254	-6.52646428235099
GPR61	83873	0.93888427426117	-0.0559718589415414	-6.52646821043144
		0.938889321856123	-0.0340397052852404	-6.52648039286027
ZNF593	51042	0.938889321856123	0.0534031118354052	-6.5264911331969
ABCA4	24	0.938889321856123	0.0283775552267818	-6.52649204510687
		0.938895121781219	0.0646055800493368	-6.52650201834395
ANKRD34B	340120	0.938895121781219	0.0493508822732172	-6.52651837356818
		0.938895121781219	0.0833111002305142	-6.52651927850651
ZBTB1	22890	0.938895121781219	-0.0596411721579599	-6.52652358668115
		0.938911880537394	-0.0572313035903815	-6.52654467655305
LRIT3	345193	0.938911880537394	0.0398479692806797	-6.52654723872159
TSSK1B	83942	0.938911880537394	-0.0582992990385556	-6.52655728115493
NUP210L	91181	0.938911880537394	-0.0371784464867324	-6.526567091605
